-70 [da:2f:8d:53:0d:ea]
RSSI: -81 [da:39:dd:57:06:0c]
RSSI: -81 [da:39:dd:57:06:0c]
RSSI: -78 [da:34:3a:3f:04:ca]
RSSI: -80 [da:39:dd:64:06:3c]
RSSI: -78 [da:34:3a:4c:04:fa]
RSSI: -77 [da:34:3a:4c:04:fa]
RSSI: -78 [da:39:dd:71:06:5c]
RSSI: -76 [da:34:3a:5a:05:1a]
RSSI: -92 [da:32:56:58:03:cb]
RSSI: -81 [da:39:dd:7e:06:8c]
RSSI: -76 [da:34:3a:5a:05:1a]
RSSI: -76 [da:34:3a:68:05:4a]
RSSI: -83 [da:39:dd:8b:06:ac]
RSSI: -75 [da:34:3a:68:05:4a]
RSSI: -83 [da:39:dd:8b:06:ac]
RSSI: -83 [da:39:dd:8b:06:ac]
RSSI: -76 [da:34:3a:74:05:6a]
RSSI: -76 [da:34:3a:74:05:6a]
RSSI: -83 [da:39:dd:97:06:dc]
RSSI: -75 [da:34:3a:82:05:8a]
RSSI: -79 [da:39:dd:a5:06:fc]
RSSI: -73 [da:34:3a:90:05:ba]
RSSI: -84 [da:39:dd:b2:07:2c]
RSSI: -77 [da:39:dd:be:07:4c]
RSSI: -75 [da:34:3a:9d:05:da]
RSSI: -77 [da:39:dd:be:07:4c]
RSSI: -76 [da:34:3a:ab:06:0a]
RSSI: -81 [da:39:dd:cb:07:7c]
RSSI: -75 [da:34:3a:ab:06:0a]
RSSI: -75 [da:39:dd:cb:07:7c]
RSSI: -74 [da:34:3a:b9:06:2a]
RSSI: -74 [da:39:dd:d8:07:9c]
RSSI: -74 [da:34:3a:b9:06:2a]
RSSI: -76 [da:34:3a:b9:06:2a]
RSSI: -79 [da:39:dd:d8:07:9c]
RSSI: -77 [da:39:dd:e5:07:cc]
RSSI: -77 [da:39:dd:e5:07:cc]
RSSI: -76 [da:34:3a:d4:06:7a]
RSSI: -82 [da:39:dd:f2:07:ec]
RSSI: -76 [da:34:3a:d4:06:7a]
RSSI: -85 [da:39:dd:f2:07:ec]
RSSI: -79 [da:39:dd:ff:08:1c]
RSSI: -75 [da:34:3a:e2:06:aa]
RSSI: -77 [da:34:3a:e2:06:aa]
RSSI: -76 [da:34:3a:ef:06:ca]
RSSI: -79 [da:39:de:0c:08:4c]
RSSI: -76 [da:34:3a:ef:06:ca]
RSSI: -79 [da:34:3a:fd:06:fa]
RSSI: -84 [da:39:de:19:08:6c]
RSSI: -80 [da:39:de:26:08:9c]
RSSI: -80 [da:34:3b:0b:07:1a]
RSSI: -85 [da:39:de:32:08:bc]
RSSI: -82 [da:34:3b:0b:07:1a]
RSSI: -81 [da:39:de:32:08:bc]
RSSI: -84 [da:34:3b:1d:07:4a]
RSSI: -87 [da:34:3b:1d:07:4a]
RSSI: -91 [da:39:de:40:08:ec]
RSSI: -89 [da:34:3b:3b:07:9a]
RSSI: -88 [da:34:3b:3b:07:9a]
RSSI: -84 [da:39:de:59:09:3c]
RSSI: -84 [da:39:de:66:09:6c]
RSSI: -91 [da:34:3b:48:07:ca]
RSSI: -84 [da:39:de:73:09:8c]
RSSI: -80 [da:39:de:73:09:8c]
RSSI: -82 [da:39:de:80:09:bc]
RSSI: -83 [da:39:de:80:09:bc]
RSSI: -78 [da:39:de:8d:09:dc]
RSSI: -80 [da:39:de:8d:09:dc]
RSSI: -77 [da:39:de:9a:0a:0c]
RSSI: -77 [da:39:de:9a:0a:0c]
RSSI: -87 [da:34:3b:7f:08:5a]
RSSI: -79 [da:39:de:a7:0a:2c]
RSSI: -86 [da:34:3b:8d:08:8a]
RSSI: -81 [da:39:de:a7:0a:2c]
RSSI: -77 [da:39:de:b4:0a:5c]
RSSI: -87 [da:34:3b:9a:08:aa]
RSSI: -78 [da:39:de:b4:0a:5c]
RSSI: -87 [da:34:3b:9a:08:aa]
RSSI: -85 [da:37:44:a1:08:ce]
RSSI: -76 [da:39:de:c1:0a:8c]
RSSI: -79 [da:39:de:ce:0a:ac]
RSSI: -83 [da:39:de:ce:0a:ac]
RSSI: -83 [da:39:de:ce:0a:ac]
RSSI: -77 [da:39:de:db:0a:dc]
RSSI: -81 [da:39:de:e8:0a:fc]
RSSI: -90 [da:37:44:cd:09:4e]
RSSI: -88 [da:34:3b:d1:09:4a]
RSSI: -84 [da:37:44:dc:09:7e]
RSSI: -83 [da:39:de:f5:0b:2c]
RSSI: -85 [da:37:44:dc:09:7e]
RSSI: -87 [da:37:44:e8:09:9e]
RSSI: -93 [da:34:3b:fa:09:ba]
RSSI: -79 [da:39:df:1c:0b:ac]
RSSI: -84 [da:37:45:07:09:ee]
RSSI: -84 [da:39:df:29:0b:cc]
RSSI: -79 [da:37:45:14:0a:1e]
RSSI: -82 [da:37:45:14:0a:1e]
RSSI: -77 [da:37:45:23:0a:3e]
RSSI: -80 [da:39:df:42:0c:1c]
RSSI: -77 [da:37:45:23:0a:3e]
RSSI: -82 [da:37:45:33:0a:6e]
RSSI: -80 [da:37:45:33:0a:6e]
RSSI: -80 [da:37:45:3f:0a:8e]
RSSI: -78 [da:37:45:3f:0a:8e]
RSSI: -74 [da:37:45:4f:0a:be]
RSSI: -79 [da:37:45:4f:0a:be]
RSSI: -78 [da:37:45:5e:0a:ee]
RSSI: -73 [da:37:45:5e:0a:ee]
RSSI: -76 [da:37:45:6b:0b:0e]
RSSI: -77 [da:37:45:6b:0b:0e]
RSSI: -84 [da:39:df:90:0d:1c]
RSSI: -83 [da:39:df:90:0d:1c]
RSSI: -77 [da:37:45:7a:0b:3e]
RSSI: -76 [da:37:45:7a:0b:3e]
RSSI: -81 [da:39:df:9e:0d:4c]
RSSI: -72 [da:37:45:89:0b:6e]
RSSI: -78 [da:37:45:89:0b:6e]
RSSI: -81 [da:39:df:ab:0d:6c]
RSSI: -80 [da:39:df:ab:0d:6c]
RSSI: -81 [da:39:df:b7:0d:9c]
RSSI: -82 [da:39:df:b7:0d:9c]
RSSI: -81 [da:39:df:c5:0d:bc]
RSSI: -76 [da:37:45:a5:0b:be]
RSSI: -81 [da:39:df:c5:0d:bc]
RSSI: -77 [da:37:45:b5:0b:ee]
RSSI: -82 [da:39:df:d2:0d:ec]
RSSI: -77 [da:37:45:b5:0b:ee]
RSSI: -81 [da:39:df:d2:0d:ec]
RSSI: -86 [da:39:df:de:0e:1c]
RSSI: -73 [da:37:45:c1:0c:0e]
RSSI: -82 [da:39:df:de:0e:1c]
RSSI: -77 [da:37:45:c1:0c:0e]
RSSI: -81 [da:39:df:eb:0e:3c]
RSSI: -87 [da:39:df:eb:0e:3c]
RSSI: -74 [da:37:45:d1:0c:3e]
RSSI: -79 [da:39:df:f9:0e:6c]
RSSI: -78 [da:37:45:e0:0c:5e]
RSSI: -79 [da:39:df:f9:0e:6c]
RSSI: -77 [da:37:45:e0:0c:5e]
RSSI: -84 [da:39:e0:05:0e:8c]
RSSI: -82 [da:39:e0:12:0e:bc]
RSSI: -79 [da:37:46:0c:0c:de]
RSSI: -77 [da:37:46:0c:0c:de]
RSSI: -82 [da:39:e0:2c:0f:0c]
RSSI: -85 [da:39:e0:2c:0f:0c]
RSSI: -82 [da:37:46:18:0d:0e]
RSSI: -84 [da:39:e0:39:0f:3c]
RSSI: -86 [da:39:e0:47:0f:6c]
RSSI: -83 [da:37:46:28:0d:2e]
RSSI: -85 [da:39:e0:47:0f:6c]
RSSI: -84 [da:37:46:28:0d:2e]
RSSI: -83 [da:37:46:37:0d:5e]
RSSI: -85 [da:39:e0:53:0f:8c]
RSSI: -84 [da:39:e0:53:0f:8c]
RSSI: -86 [da:37:46:37:0d:5e]
RSSI: -85 [da:39:e0:53:0f:8c]
RSSI: -82 [da:39:e0:60:0f:bc]
RSSI: -88 [da:37:46:44:0d:7e]
RSSI: -83 [da:39:e0:60:0f:bc]
RSSI: -82 [da:39:e0:6e:0f:dc]
RSSI: -87 [da:37:46:53:0d:ae]
RSSI: -86 [da:39:e0:7a:10:0c]
RSSI: -87 [da:37:46:62:0d:de]
RSSI: -81 [da:39:e0:88:10:3c]
RSSI: -87 [da:37:46:6f:0d:fe]
RSSI: -82 [da:39:e0:95:10:5c]
RSSI: -85 [da:37:46:7f:0e:2e]
RSSI: -84 [da:37:46:8e:0e:4e]
RSSI: -82 [da:39:e0:af:10:ac]
RSSI: -89 [da:34:3d:94:0e:5a]
RSSI: -86 [da:37:46:9a:0e:7e]
RSSI: -83 [da:39:e0:bc:10:dc]
RSSI: -85 [da:37:46:9a:0e:7e]
RSSI: -82 [da:39:e0:bc:10:dc]
RSSI: -89 [da:34:3d:a2:0e:7a]
RSSI: -86 [da:37:46:aa:0e:9e]
RSSI: -82 [da:39:e0:c8:10:fc]
RSSI: -86 [da:37:46:b9:0e:ce]
RSSI: -80 [da:39:e0:d6:11:2c]
RSSI: -86 [da:37:46:b9:0e:ce]
RSSI: -80 [da:39:e0:e3:11:5c]
RSSI: -80 [da:39:e0:ef:11:7c]
RSSI: -78 [da:39:e0:fd:11:ac]
RSSI: -78 [da:39:e1:0a:11:cc]
RSSI: -83 [da:37:46:f1:0f:6e]
RSSI: -78 [da:39:e1:17:11:fc]
RSSI: -75 [da:39:e1:24:12:1c]
RSSI: -78 [da:39:e1:24:12:1c]
RSSI: -90 [da:37:47:10:0f:ce]
RSSI: -89 [da:37:47:1d:0f:ee]
RSSI: -80 [da:39:e1:3e:12:6c]
RSSI: -89 [da:37:47:1d:0f:ee]
RSSI: -79 [da:39:e1:3e:12:6c]
RSSI: -76 [da:39:e1:4b:12:9c]
RSSI: -78 [da:39:e1:4b:12:9c]
RSSI: -78 [da:39:e1:58:12:bc]
RSSI: -89 [da:37:47:32:10:2e]
RSSI: -77 [da:39:e1:58:12:bc]
RSSI: -83 [da:37:47:42:10:5e]
RSSI: -76 [da:39:e1:65:12:ec]
RSSI: -74 [da:39:e1:65:12:ec]
RSSI: -81 [da:37:47:4e:10:7e]
RSSI: -72 [da:39:e1:72:13:0c]
RSSI: -77 [da:39:e1:72:13:0c]
RSSI: -88 [da:37:47:5e:10:ae]
RSSI: -73 [da:39:e1:7f:13:3c]
RSSI: -71 [da:39:e1:7f:13:3c]
RSSI: -77 [da:39:e1:8c:13:5c]
RSSI: -87 [da:37:47:6d:10:ce]
RSSI: -74 [da:39:e1:8c:13:5c]
RSSI: -74 [da:39:e1:8c:13:5c]
RSSI: -72 [da:39:e1:99:13:8c]
RSSI: -82 [da:39:e1:99:13:8c]
RSSI: -80 [da:39:e1:a6:13:bc]
RSSI: -75 [da:39:e1:a6:13:bc]
RSSI: -83 [da:37:47:8a:11:1e]
RSSI: -88 [da:37:47:99:11:4e]
RSSI: -87 [da:39:e1:c0:14:0c]
RSSI: -81 [da:39:e1:ce:14:3c]
RSSI: -86 [da:37:47:b5:11:9e]
RSSI: -78 [da:39:e1:da:14:5c]
RSSI: -91 [da:37:47:c4:11:ce]
RSSI: -76 [da:39:e1:da:14:5c]
RSSI: -76 [da:39:e1:e8:14:8c]
RSSI: -80 [da:39:e1:f5:14:ac]
RSSI: -81 [da:39:e1:f5:14:ac]
RSSI: -80 [da:39:e2:01:14:dc]
RSSI: -78 [da:39:e2:01:14:dc]
RSSI: -88 [da:37:47:f0:12:4e]
RSSI: -78 [da:39:e2:0f:15:0c]
RSSI: -78 [da:39:e2:1c:15:2c]
RSSI: -87 [da:37:47:fd:12:6e]
RSSI: -74 [da:39:e2:29:15:5c]
RSSI: -73 [da:39:e2:36:15:7c]
RSSI: -72 [da:39:e2:36:15:7c]
RSSI: -72 [da:39:e2:43:15:ac]
RSSI: -69 [da:39:e2:50:15:cc]
RSSI: -90 [da:34:3f:2f:12:fa]
RSSI: -91 [da:37:48:38:13:1e]
RSSI: -70 [da:39:e2:5d:15:fc]
RSSI: -69 [da:39:e2:5d:15:fc]
RSSI: -69 [da:39:e2:6a:16:2c]
RSSI: -69 [da:39:e2:6a:16:2c]
RSSI: -68 [da:39:e2:77:16:4c]
RSSI: -90 [da:34:3f:59:13:6a]
RSSI: -69 [da:39:e2:84:16:7c]
RSSI: -69 [da:39:e2:84:16:7c]
RSSI: -70 [da:39:e2:92:00:2c]
RSSI: -70 [da:39:e2:92:00:2c]
RSSI: -70 [da:39:e2:9e:00:5c]
RSSI: -72 [da:39:e2:9e:00:5c]
RSSI: -82 [da:39:e2:ac:00:7c]
RSSI: -73 [da:39:e2:ac:00:7c]
RSSI: -74 [da:39:e2:b9:00:ac]
RSSI: -76 [da:39:e2:b9:00:ac]
RSSI: -78 [da:39:e2:c6:00:cc]
RSSI: -91 [da:34:3f:ab:14:5a]
RSSI: -79 [da:39:e2:c6:00:cc]
RSSI: -83 [da:39:e2:d3:00:fc]
RSSI: -87 [da:39:e2:d3:00:fc]
RSSI: -87 [da:39:e2:e0:01:2c]
RSSI: -86 [da:39:e2:ed:01:4c]
RSSI: -80 [da:39:e2:ed:01:4c]
RSSI: -83 [da:39:e2:fa:01:7c]
RSSI: -80 [da:39:e2:fa:01:7c]
RSSI: -82 [da:39:e3:08:01:ac]
RSSI: -79 [da:39:e3:14:01:cc]
RSSI: -83 [da:39:e3:22:01:fc]
RSSI: -82 [da:39:e3:22:01:fc]
RSSI: -82 [da:39:e3:22:01:fc]
RSSI: -85 [da:39:e3:2f:02:1c]
RSSI: -91 [da:34:40:27:15:aa]
RSSI: -85 [da:39:e3:49:02:6c]
RSSI: -85 [da:39:e3:68:02:dc]
RSSI: -81 [da:39:e3:68:02:dc]
RSSI: -81 [da:39:e3:79:03:0c]
RSSI: -80 [da:39:e3:79:03:0c]
RSSI: -80 [da:39:e3:86:03:2c]
RSSI: -78 [da:39:e3:86:03:2c]
RSSI: -85 [da:39:e3:92:03:5c]
RSSI: -80 [da:39:e3:92:03:5c]
RSSI: -80 [da:39:e3:a0:03:7c]
RSSI: -85 [da:39:e3:a0:03:7c]
RSSI: -93 [da:34:40:88:00:9a]
RSSI: -86 [da:39:e3:ad:03:ac]
RSSI: -81 [da:39:e3:ad:03:ac]
RSSI: -89 [da:37:49:95:00:7e]
RSSI: -86 [da:39:e3:ba:03:cc]
RSSI: -83 [da:39:e3:ba:03:cc]
RSSI: -82 [da:39:e3:c7:03:fc]
RSSI: -79 [da:39:e3:d5:04:2c]
RSSI: -77 [da:39:e3:d5:04:2c]
RSSI: -78 [da:39:e3:d5:04:2c]
RSSI: -89 [da:34:40:be:01:3a]
RSSI: -82 [da:39:e3:e1:04:4c]
RSSI: -88 [da:34:40:be:01:3a]
RSSI: -79 [da:39:e3:e1:04:4c]
RSSI: -88 [da:34:40:cd:01:6a]
RSSI: -83 [da:39:e3:ef:04:7c]
RSSI: -78 [da:39:e3:fc:04:9c]
RSSI: -80 [da:39:e4:09:04:cc]
RSSI: -88 [da:34:40:e8:01:aa]
RSSI: -85 [da:39:e4:16:04:ec]
RSSI: -77 [da:39:e4:16:04:ec]
RSSI: -86 [da:34:41:04:02:0a]
RSSI: -80 [da:39:e4:3e:05:6c]
RSSI: -87 [da:39:e4:3e:05:6c]
RSSI: -87 [da:34:41:1f:02:4a]
RSSI: -85 [da:34:41:2e:02:7a]
RSSI: -85 [da:34:41:2e:02:7a]
RSSI: -86 [da:34:41:3a:02:9a]
RSSI: -81 [da:39:e4:58:05:bc]
RSSI: -84 [da:34:41:3a:02:9a]
RSSI: -88 [da:37:4a:44:02:6e]
RSSI: -85 [da:37:4a:61:02:be]
RSSI: -85 [da:37:4a:61:02:be]
RSSI: -86 [da:37:4a:61:02:be]
RSSI: -79 [da:39:e4:7f:06:3c]
RSSI: -83 [da:34:41:64:03:0a]
RSSI: -86 [da:37:4a:70:02:ee]
RSSI: -82 [da:34:41:72:03:3a]
RSSI: -85 [da:37:4a:70:02:ee]
RSSI: -83 [da:34:41:72:03:3a]
RSSI: -84 [da:34:41:81:03:6a]
RSSI: -80 [da:39:e4:9a:06:8c]
RSSI: -83 [da:34:41:81:03:6a]
RSSI: -85 [da:37:4a:8c:03:3e]
RSSI: -82 [da:39:e4:a7:06:bc]
RSSI: -84 [da:34:41:8d:03:8a]
RSSI: -83 [da:34:41:8d:03:8a]
RSSI: -83 [da:34:41:9c:03:aa]
RSSI: -88 [da:37:4a:9c:03:5e]
RSSI: -83 [da:34:41:aa:03:da]
RSSI: -83 [da:34:41:aa:03:da]
RSSI: -74 [da:39:e4:ce:07:3c]
RSSI: -87 [da:32:5d:b4:03:4b]
RSSI: -81 [da:34:41:b7:03:fa]
RSSI: -77 [da:39:e4:dc:07:5c]
RSSI: -79 [da:34:41:c5:04:2a]
RSSI: -79 [da:34:41:c5:04:2a]
RSSI: -82 [da:39:e4:e9:07:8c]
RSSI: -89 [da:37:4a:d8:04:0e]
RSSI: -77 [da:34:41:d4:04:4a]
RSSI: -88 [da:32:5d:ce:03:9b]
RSSI: -76 [da:34:41:e0:04:6a]
RSSI: -88 [da:32:5d:dc:03:bb]
RSSI: -75 [da:34:41:e0:04:6a]
RSSI: -76 [da:39:e5:03:07:dc]
RSSI: -81 [da:39:e5:11:08:0c]
RSSI: -75 [da:34:41:ef:04:9a]
RSSI: -78 [da:39:e5:11:08:0c]
RSSI: -74 [da:34:41:fd:04:ca]
RSSI: -74 [da:34:41:fd:04:ca]
RSSI: -83 [da:39:e5:1d:08:2c]
RSSI: -84 [da:39:e5:2b:08:5c]
RSSI: -73 [da:34:42:0a:04:ea]
RSSI: -85 [da:39:e5:2b:08:5c]
RSSI: -90 [da:37:4b:10:04:ae]
RSSI: -73 [da:34:42:18:05:0a]
RSSI: -73 [da:34:42:18:05:0a]
RSSI: -72 [da:34:42:27:05:3a]
RSSI: -80 [da:39:e5:45:08:ac]
RSSI: -73 [da:34:42:27:05:3a]
RSSI: -72 [da:34:42:42:05:8a]
RSSI: -72 [da:34:42:42:05:8a]
RSSI: -82 [da:39:e5:6c:09:2c]
RSSI: -72 [da:34:42:50:05:aa]
RSSI: -90 [da:39:e5:6c:09:2c]
RSSI: -87 [da:39:e5:7a:09:5c]
RSSI: -71 [da:34:42:5d:05:ca]
RSSI: -83 [da:39:e5:7a:09:5c]
RSSI: -72 [da:34:42:6b:05:fa]
RSSI: -72 [da:34:42:7a:06:2a]
RSSI: -80 [da:39:e5:a1:09:dc]
RSSI: -71 [da:34:42:86:06:4a]
RSSI: -73 [da:34:42:86:06:4a]
RSSI: -85 [da:39:e5:af:09:fc]
RSSI: -77 [da:39:e5:af:09:fc]
RSSI: -73 [da:34:42:95:06:6a]
RSSI: -72 [da:34:42:95:06:6a]
RSSI: -72 [da:34:42:95:06:6a]
RSSI: -74 [da:34:42:a3:06:9a]
RSSI: -74 [da:34:42:a3:06:9a]
RSSI: -79 [da:39:e5:c9:0a:5c]
RSSI: -75 [da:34:42:b0:06:ba]
RSSI: -77 [da:39:e5:d6:0a:7c]
RSSI: -75 [da:34:42:bf:06:ea]
RSSI: -76 [da:34:42:bf:06:ea]
RSSI: -83 [da:39:e5:e3:0a:ac]
RSSI: -80 [da:39:e5:e3:0a:ac]
RSSI: -77 [da:34:42:cd:07:0a]
RSSI: -80 [da:39:e5:f1:0a:dc]
RSSI: -80 [da:34:42:da:07:3a]
RSSI: -81 [da:39:e5:fe:0a:fc]
RSSI: -80 [da:34:42:da:07:3a]
RSSI: -82 [da:34:42:e8:07:5a]
RSSI: -89 [da:39:e6:0b:0b:2c]
RSSI: -86 [da:39:e6:0b:0b:2c]
RSSI: -84 [da:34:42:f7:07:8a]
RSSI: -84 [da:39:e6:18:0b:4c]
RSSI: -85 [da:34:42:f7:07:8a]
RSSI: -91 [da:39:e6:32:0b:ac]
RSSI: -84 [da:34:43:12:07:da]
RSSI: -88 [da:39:e6:32:0b:ac]
RSSI: -84 [da:34:43:12:07:da]
RSSI: -81 [da:34:43:20:07:fa]
RSSI: -86 [da:39:e6:40:0b:cc]
RSSI: -82 [da:34:43:2d:08:1a]
RSSI: -78 [da:34:43:2d:08:1a]
RSSI: -86 [da:39:e6:4d:0b:fc]
RSSI: -83 [da:34:43:4a:08:7a]
RSSI: -84 [da:34:43:57:08:9a]
RSSI: -90 [da:34:43:74:08:ea]
RSSI: -88 [da:34:43:80:09:0a]
RSSI: -87 [da:37:4c:8f:08:ee]
RSSI: -83 [da:34:43:8f:09:3a]
RSSI: -84 [da:34:43:8f:09:3a]
RSSI: -88 [da:37:4c:9c:09:0e]
RSSI: -88 [da:39:e6:b7:0d:4c]
RSSI: -88 [da:39:e6:b7:0d:4c]
RSSI: -87 [da:34:43:9d:09:6a]
RSSI: -81 [da:39:e6:d1:0d:9c]
RSSI: -83 [da:39:e6:d1:0d:9c]
RSSI: -84 [da:37:4c:bb:09:5e]
RSSI: -85 [da:39:e6:df:0d:cc]
RSSI: -85 [da:39:e6:df:0d:cc]
RSSI: -87 [da:37:4c:c8:09:7e]
RSSI: -82 [da:39:e6:ec:0d:fc]
RSSI: -91 [da:39:e6:ec:0d:fc]
RSSI: -84 [da:39:e6:f9:0e:1c]
RSSI: -83 [da:39:e7:07:0e:4c]
RSSI: -81 [da:37:4c:f4:09:fe]
RSSI: -82 [da:39:e7:14:0e:6c]
RSSI: -82 [da:37:4c:f4:09:fe]
RSSI: -82 [da:39:e7:14:0e:6c]
RSSI: -79 [da:37:4d:13:0a:5e]
RSSI: -80 [da:39:e7:2e:0e:cc]
RSSI: -79 [da:39:e7:2e:0e:cc]
RSSI: -79 [da:37:4d:13:0a:5e]
RSSI: -79 [da:39:e7:2e:0e:cc]
RSSI: -78 [da:37:4d:20:0a:7e]
RSSI: -79 [da:37:4d:20:0a:7e]
RSSI: -82 [da:39:e7:48:0f:1c]
RSSI: -77 [da:37:4d:30:0a:ae]
RSSI: -89 [da:39:e7:56:0f:4c]
RSSI: -76 [da:37:4d:3f:0a:de]
RSSI: -73 [da:37:4d:3f:0a:de]
RSSI: -85 [da:39:e7:64:0f:6c]
RSSI: -84 [da:39:e7:64:0f:6c]
RSSI: -88 [da:39:e7:64:0f:6c]
RSSI: -77 [da:37:4d:4c:0a:fe]
RSSI: -87 [da:39:e7:70:0f:9c]
RSSI: -83 [da:39:e7:70:0f:9c]
RSSI: -75 [da:37:4d:5c:0b:2e]
RSSI: -84 [da:39:e7:7e:0f:cc]
RSSI: -74 [da:37:4d:5c:0b:2e]
RSSI: -83 [da:39:e7:7e:0f:cc]
RSSI: -72 [da:37:4d:6b:0b:5e]
RSSI: -84 [da:39:e7:8b:0f:ec]
RSSI: -75 [da:37:4d:6b:0b:5e]
RSSI: -83 [da:39:e7:8b:0f:ec]
RSSI: -71 [da:37:4d:78:0b:7e]
RSSI: -85 [da:39:e7:98:10:1c]
RSSI: -74 [da:37:4d:88:0b:ae]
RSSI: -82 [da:39:e7:a6:10:3c]
RSSI: -71 [da:37:4d:88:0b:ae]
RSSI: -79 [da:39:e7:a6:10:3c]
RSSI: -76 [da:37:4d:98:0b:de]
RSSI: -84 [da:39:e7:b3:10:6c]
RSSI: -76 [da:37:4d:98:0b:de]
RSSI: -82 [da:39:e7:b3:10:6c]
RSSI: -74 [da:37:4d:98:0b:de]
RSSI: -82 [da:39:e7:b3:10:6c]
RSSI: -76 [da:37:4d:a4:0b:fe]
RSSI: -84 [da:39:e7:c0:10:9c]
RSSI: -81 [da:39:e7:cd:10:bc]
RSSI: -81 [da:39:e7:cd:10:bc]
RSSI: -73 [da:37:4d:b4:0c:2e]
RSSI: -81 [da:39:e7:cd:10:bc]
RSSI: -76 [da:37:4d:b4:0c:2e]
RSSI: -80 [da:39:e7:db:10:ec]
RSSI: -76 [da:37:4d:c4:0c:4e]
RSSI: -78 [da:39:e7:db:10:ec]
RSSI: -76 [da:37:4d:c4:0c:4e]
RSSI: -73 [da:37:4d:c4:0c:4e]
RSSI: -78 [da:39:e7:e8:11:1c]
RSSI: -76 [da:37:4d:d0:0c:7e]
RSSI: -77 [da:37:4d:d0:0c:7e]
RSSI: -77 [da:39:e7:f5:11:3c]
RSSI: -78 [da:37:4d:e0:0c:9e]
RSSI: -77 [da:39:e8:03:11:6c]
RSSI: -78 [da:37:4d:e0:0c:9e]
RSSI: -75 [da:37:4d:f0:0c:ce]
RSSI: -79 [da:37:4d:f0:0c:ce]
RSSI: -77 [da:39:e8:0f:11:8c]
RSSI: -80 [da:37:4d:fc:0c:fe]
RSSI: -76 [da:39:e8:1d:11:bc]
RSSI: -87 [da:34:45:07:0d:7a]
RSSI: -82 [da:37:4e:0c:0d:1e]
RSSI: -86 [da:34:45:07:0d:7a]
RSSI: -84 [da:37:4e:1c:0d:4e]
RSSI: -77 [da:39:e8:37:12:0c]
RSSI: -84 [da:37:4e:1c:0d:4e]
RSSI: -75 [da:39:e8:37:12:0c]
RSSI: -78 [da:39:e8:45:12:3c]
RSSI: -76 [da:39:e8:53:12:6c]
RSSI: -74 [da:39:e8:53:12:6c]
RSSI: -86 [da:37:4e:38:0d:9e]
RSSI: -79 [da:39:e8:5f:12:8c]
RSSI: -78 [da:39:e8:5f:12:8c]
RSSI: -88 [da:37:4e:48:0d:ce]
RSSI: -85 [da:37:4e:55:0d:ee]
RSSI: -89 [da:34:45:5a:0e:6a]
RSSI: -75 [da:39:e8:7a:12:ec]
RSSI: -85 [da:37:4e:55:0d:ee]
RSSI: -72 [da:39:e8:7a:12:ec]
RSSI: -73 [da:39:e8:87:13:0c]
RSSI: -81 [da:37:4e:74:0e:4e]
RSSI: -75 [da:39:e8:95:13:3c]
RSSI: -82 [da:37:4e:81:0e:6e]
RSSI: -82 [da:37:4e:81:0e:6e]
RSSI: -70 [da:39:e8:a2:13:6c]
RSSI: -82 [da:37:4e:91:0e:9e]
RSSI: -74 [da:39:e8:af:13:8c]
RSSI: -83 [da:37:4e:91:0e:9e]
RSSI: -79 [da:39:e8:bd:13:bc]
RSSI: -83 [da:37:4e:a0:0e:ce]
RSSI: -91 [da:34:45:9f:0f:2a]
RSSI: -79 [da:39:e8:bd:13:bc]
RSSI: -84 [da:37:4e:ad:0e:ee]
RSSI: -76 [da:39:e8:ca:13:ec]
RSSI: -84 [da:39:e8:d7:14:0c]
RSSI: -82 [da:37:4e:bd:0f:1e]
RSSI: -82 [da:37:4e:bd:0f:1e]
RSSI: -83 [da:37:4e:cd:0f:4e]
RSSI: -83 [da:39:e8:e5:14:3c]
RSSI: -82 [da:37:4e:cd:0f:4e]
RSSI: -79 [da:39:e8:e5:14:3c]
RSSI: -81 [da:39:e8:f2:14:5c]
RSSI: -76 [da:39:e8:f2:14:5c]
RSSI: -84 [da:37:4e:d9:0f:6e]
RSSI: -74 [da:39:e8:ff:14:8c]
RSSI: -72 [da:39:e8:ff:14:8c]
RSSI: -84 [da:37:4e:e9:0f:9e]
RSSI: -73 [da:39:e9:0d:14:ac]
RSSI: -71 [da:39:e9:0d:14:ac]
RSSI: -85 [da:37:4e:f9:0f:ce]
RSSI: -83 [da:37:4e:f9:0f:ce]
RSSI: -70 [da:39:e9:1a:14:dc]
RSSI: -70 [da:39:e9:1a:14:dc]
RSSI: -69 [da:39:e9:1a:14:dc]
RSSI: -85 [da:37:4f:06:0f:ee]
RSSI: -67 [da:39:e9:27:15:0c]
RSSI: -67 [da:39:e9:27:15:0c]
RSSI: -67 [da:39:e9:27:15:0c]
RSSI: -84 [da:37:4f:15:10:1e]
RSSI: -67 [da:39:e9:35:15:2c]
RSSI: -66 [da:39:e9:35:15:2c]
RSSI: -66 [da:39:e9:35:15:2c]
RSSI: -82 [da:37:4f:25:10:4e]
RSSI: -66 [da:39:e9:42:15:5c]
RSSI: -86 [da:37:4f:25:10:4e]
RSSI: -65 [da:39:e9:4f:15:7c]
RSSI: -86 [da:37:4f:42:10:9e]
RSSI: -84 [da:37:4f:42:10:9e]
RSSI: -85 [da:37:4f:51:10:ce]
RSSI: -65 [da:39:e9:6a:15:dc]
RSSI: -64 [da:39:e9:6a:15:dc]
